"We would like to ask you about the overall agility and stability of your organization’s approach to DevOps. Using the timeframe below, how long does it typically take between customer feature requ...","Using the time-frame below, how long does it typically take between a request being put in the delivery team’s queue for application development to delivery to customer?","On average, across all applications in your business unit, how frequently do you deploy code to your production environment?","On average, how frequently is your company experiencing major IT outages that impact a significant proportion of your customer base and/or internal users?","When major IT outages impacting customers and/or internal users occur, on average, how long does it take to identify that there is an issue?","Once an outage has been identified, how long, on average, does it take to recover?","Another key indicator of the progress of a company’s culture is employee satisfaction. Overall, how happy would you say you are at work?","How likely would you be to recommend to a friend or colleague to work with your organization? (For the purpose of this question, please assume the person you know would be eligible and qualified t...",People:Collaboration - I have a good understanding of the company's goals and how my work fits in.,People:Collaboration - I have a good understanding of the company's values and how my work fits in.,People:Collaboration - I have a good understanding of my goals and how they fit into the goals of the company.,People:Collaboration - Our company encourages its employees to work together.,People:Collaboration - I frequently collaborate with people outside of my immediate team.,People:Empowering - My organization provides me with the tools I need to do my job.,People:Empowering - I have everything I need to successfully accomplish my goals.,People:Empowering - Leadership takes my feedback seriously.,People:Empowering - I feel my contribution to the company is valued.,People:Empowering - I am regularly recognized by management for my contributions.,People:Learning Culture - Our team learns from our mistakes.,People:Learning Culture - Our organization learns from our mistakes.,People:Learning Culture - Our team members are respectful of one another's opinions.,"People:Accountability - I am fully accountable for my work product, deliverables, and mistakes.","People:Accountability - Others in the organization take accountability and ownership for their work product, deliverables, and their mistakes.","People:Accountability - Executives in the organization take accountability and ownership for their work product, deliverables, and their mistakes.",Process:Light Weight - We implement the ideal amount of process necessary--not too much or too little.,Process:Light Weight - The processes in place help me to successfully do my job.,Process:Automation - Our processes are automated wherever possible.,Process:Automation - We implement security measures through automation wherever possible.,Process:Automation - We implement audit procedures in an automated manner wherever possible.,Process:Automation - Security is part of our deployment pipeline.,Process:Automation - Audit is part of our deployment pipeline.,Process:Automation - Wherever possible we have limited human involvement and hand-offs in our process.,Process:Automation - Our organization’s tests are primarily focused on exploratory testing.,Process:Automation - All of our organization’s integration tests are automated.,Process:Automation - Our developers are involved in writing tests for their code/features.,Process:Automation - Our organization consistently evaluates manual tasks to determine if they can be automated.,Process:Automation - Our organization has automated its most costly and repetitive tasks.,Process:Trust - The company's processes assume best intentions from our employees.,Process:Trust - The company's processes allow employees to make the best decisions for the company.,"Process:Trust - Technical team members involved in building, delivering, and supporting our products have input into what is built.",Process:Transparency - I have visibility into my work requests.,Process:Transparency - Our company provides visibility into work requests of other teams.,Process:Transparency - The company provides me a clear understanding of my career and promotion path.,Process:Transparency - Everyone in the company has a clear understanding of their career and promotion paths.,Process:Transparency - Everyone in the company is aware of their goals and how they are performing against those goals.,Process:Transparency - Everyone in the company is aware of their manager’s expectations and how employees are performing against those expectations.,Process:Transparency - Our management team is transparent.,Process:Collaboration - On-call responsibilities at our organization are shared among all teams.,Process:Collaboration - People at our organization who build the functionality are responsible for supporting it.,"Process:Collaboration - Anyone at our organization can pull the ""Andon chord"" (i.e. the signal to highlight potential defects in quality).",Process:Collaboration - Operating the system is a responsibility shared by all technology teams at our organization.,Process:Collaboration - The team that operates applications is different from the team that develops these applications.,Process:Continuous Improvement - I spend a significant percentage of my time on technical debt.,Process:Continuous Improvement - I spend a significant percentage of my time on creative/innovative work.,"Tech:Collaboration - We have technology solutions in place (e.g., chat, video) that allow me to easily communicate with people in departments across our organization",Tech:Collaboration - I have insight into how the IT applications or services that I am responsible for are performing,Tech:Collaboration - I have insight into how the IT applications or services I am not directly responsible for are performing,Tech:Collaboration - I can easily access the information I need to do my job,Tech:Collaboration - The information I need to do my job is well documented and available to me or others doing similar jobs through shared knowledge repository,"Tech:Empowering - I can quickly and easily gain access to the underlying resources (e.g., infrastructure) I need to deliver value to the customer",Tech:Empowering - Deployment of code is always fully automated,Tech:Empowering - I can get what I need from the helpdesk without needing a person,Tech:Small Batch - Our releases generally include small functional components,Tech:Continuous Integration - My team’s code is checked into a single code repository,Tech:Continuous Integration - My team’s code is checked into a version control system,Tech:Continuous Integration - My team deploys off a single master trunk,Tech:Continuous Integration - Our organization’s architecture is loosely coupled,Tech:Continuous  Deployment - Our organization’s deployment process is fully automated,Tech:Continuous  Deployment - Our organization’s releases are tightly coupled to sprint cycles,Tech:Automation - Our products are automatically tested when they are deployed,Tech:Automation - I have confidence in my team’s deployments,Tech:Automation - Our organization has a strong process for managing test data,"Tech:Automation - Our organization’s test data provides a good representation of our production data
",Tech:Automation - Our organization has a process for maintaining test data,Tech:Non-Functional Requirements - Security is an integrated part of every delivery of our organization’s products or services,"Tech:Non-Functional Requirements - Security is built into our development, build and deployment processes and not an afterthought",Tech:Non-Functional Requirements - Security is an integrated part of our development and QA processes,Tech:Non-Functional Requirements - Monitoring alerts our team when there is a problem with our system,Tech:Non-Functional Requirements - Availability/Reliability/Scalability is an integrated part of every delivery of our organization’s products and services,"Tech:Non-Functional Requirements - Availability/Reliability/Scalability is built into our development, build and deployment processes and not an afterthought",Tech:Non-Functional Requirements - Availability/Reliability/Scalability is an integrated part of our development and QA processes,Tech:Non-Functional Requirements - Losing a single infrastructure component would not have an impact to the service,Tech:Non-Functional Requirements - Losing a considerable amount of infrastructure would not have an impact to the service,Tech:Non-Functional Requirements - Maintainability/Supportability is an integrated part of every delivery of our products or services,"Tech:Non-Functional Requirements - Maintainability/Supportability is built into our development, build and deployment processes and not an afterthought",Tech:Non-Functional Requirements - Maintainability/Supportability is an integrated part of our development and QA processes,Tech:Non-Functional Requirements - Our organization designs its systems with testing in mind,Tech:Non-Functional Requirements - Our organization uses test driven development,Tech:Non-Functional Requirements - Our organization develops test cases in parallel to our testing
Somewhere between one week to one month,Somewhere between one day to one week,At least a few times per month,Annually,A few minutes,A few minutes,Somewhat happy,Extremely Likely,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE
Not sure - I/my team does not engage in this capacity,Not sure - I/my team does not engage in this capacity,Not sure - I/my team does not engage in this capacity,Weekly,A few hours,A few hours,Somewhat happy,Somewhat Likely,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,0,0,0,0,0,0,0,STRONGLY DISAGREE,0,STRONGLY DISAGREE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somewhere between one day to one week,Somewhere between one day to one week,At least weekly,Has never happened (that I am aware of),Don't know,Don't know,Very happy,Extremely Likely,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE
Somewhere between three months to a year,Somewhere between one month to three months,At least weekly,Annually,A few hours,A few hours,Very happy,Somewhat Likely,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY DISAGREE,SOMEWHAT AGREE,SOMEWHAT DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY DISAGREE,STRONGLY DISAGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE
Somewhere between one week to one month,Somewhere between one day to one week,At least a few times per month,Monthly,A few hours,A few hours,Indifferent,Somewhat Likely,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT DISAGREE,STRONGLY DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT DISAGREE,SOMEWHAT AGREE
Somewhere between one month to three months,Somewhere between one week to one month,Once a month or less frequently,Has never happened (that I am aware of),Don't know,Don't know,Very happy,Extremely Likely,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY DISAGREE,STRONGLY DISAGREE,STRONGLY DISAGREE,STRONGLY DISAGREE,SOMEWHAT AGREE,STRONGLY DISAGREE,STRONGLY DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,0,0,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE
Somewhere between one week to one month,Somewhere between one day to one week,At least a few times per month,Annually,A few hours,A few hours,Somewhat happy,Somewhat Likely,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE
Somewhere between one month to three months,Somewhere between one month to three months,At least a few times per month,Annually,A few hours,A few hours,Very happy,Extremely Likely,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE
Not sure - I/my team does not engage in this capacity,Not sure - I/my team does not engage in this capacity,Not sure - I/my team does not engage in this capacity,Annually,A few minutes,A few hours,Somewhat happy,Somewhat Likely,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE,NEITHER AGREE NOR DISAGREE
Somewhere between one week to one month,Somewhere between one week to one month,At least a few times per month,Has never happened (that I am aware of),Don't know,A few hours,Very happy,Extremely Likely,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,SOMEWHAT DISAGREE,STRONGLY AGREE,SOMEWHAT AGREE,SOMEWHAT AGREE,NEITHER AGREE NOR DISAGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE,STRONGLY AGREE
